時間,論理ID,タグID,中継器ID,送信番号,電波強度,電源電圧,piNo
2023-03-06 18:15:18.250,1,8201A0FF,No Relay,495,144,2930,1
2023-03-06 18:15:19.257,1,82019EBB,No Relay,427,144,3050,1
2023-03-06 18:15:19.465,1,82019C41,No Relay,500,147,2970,1
2023-03-06 18:15:19.657,1,820198F4,No Relay,489,189,2960,1
2023-03-06 18:15:20.232,1,82019C19,No Relay,496,141,2575,1
2023-03-06 18:15:20.760,1,8201A0FF,No Relay,496,147,2930,1
2023-03-06 18:15:21.143,1,82019A14,No Relay,491,144,3160,1
2023-03-06 18:15:21.655,1,82019EBB,No Relay,428,144,3050,1
2023-03-06 18:15:21.847,1,82019C41,No Relay,501,147,2970,1
2023-03-06 18:15:22.039,1,820198F4,No Relay,490,192,2960,1
2023-03-06 18:15:22.422,1,82019DEE,No Relay,506,150,3180,1
2023-03-06 18:15:22.615,1,82019C62,No Relay,418,156,3150,1
2023-03-06 18:15:22.821,1,820195E2,No Relay,421,123,2780,1
2023-03-06 18:15:23.013,1,82019C19,No Relay,497,147,2585,1
2023-03-06 18:15:23.605,1,82019A14,No Relay,492,144,3160,1
2023-03-06 18:15:24.485,1,82019EBB,No Relay,429,147,3050,1
2023-03-06 18:15:24.900,1,82019C62,No Relay,419,156,3150,1
2023-03-06 18:15:25.300,1,820195E2,No Relay,422,126,2775,1
2023-03-06 18:15:25.733,1,82019C19,No Relay,498,141,2570,1
2023-03-06 18:15:26.339,1,82019A14,No Relay,493,144,3160,1
2023-03-06 18:15:27.042,1,82019A29,No Relay,418,168,3000,1
2023-03-06 18:15:27.250,1,82019EBB,No Relay,430,144,3050,1
2023-03-06 18:15:27.442,1,820198F4,No Relay,492,189,2960,1
2023-03-06 18:15:27.633,1,82019C62,No Relay,420,153,3150,1
2023-03-06 18:15:27.841,1,82019DEE,No Relay,508,150,3180,1
2023-03-06 18:15:28.033,1,82019C41,No Relay,503,147,2970,1
2023-03-06 18:15:28.225,1,820195E2,No Relay,423,123,2775,1
2023-03-06 18:15:28.433,1,8201A0FF,No Relay,499,150,2930,1
2023-03-06 18:15:29.471,1,82019A29,No Relay,419,168,3010,1
2023-03-06 18:15:29.839,1,820198F4,No Relay,493,186,2970,1
2023-03-06 18:15:30.032,1,82019C62,No Relay,421,156,3150,1
2023-03-06 18:15:30.239,1,82019DEE,No Relay,509,150,3180,1
2023-03-06 18:15:30.431,1,82019C41,No Relay,504,150,2970,1
2023-03-06 18:15:30.719,1,820195E2,No Relay,424,126,2770,1
2023-03-06 18:15:30.910,1,8201A0FF,No Relay,500,147,2930,1
2023-03-06 18:15:31.118,1,82019C19,No Relay,500,141,2575,1
2023-03-06 18:15:31.678,1,82019A14,No Relay,495,144,3160,1
2023-03-06 18:15:32.110,1,82019EBB,No Relay,432,144,3060,1
2023-03-06 18:15:32.317,1,82019A29,No Relay,420,168,3000,1
2023-03-06 18:15:32.509,1,820198F4,No Relay,494,186,2970,1
2023-03-06 18:15:32.908,1,82019C41,No Relay,505,150,2970,1
2023-03-06 18:15:33.212,1,820195E2,No Relay,425,123,2770,1
2023-03-06 18:15:33.404,1,82019C19,No Relay,501,144,2570,1
2023-03-06 18:15:33.597,1,8201A0FF,No Relay,501,147,2930,1
2023-03-06 18:15:34.459,1,82019A14,No Relay,496,144,3160,1
2023-03-06 18:15:34.699,1,82019A29,No Relay,421,168,3000,1
2023-03-06 18:15:34.891,1,82019EBB,No Relay,433,147,3050,1
2023-03-06 18:15:35.178,1,82019C62,No Relay,423,156,3150,1
2023-03-06 18:15:35.435,1,82019DEE,No Relay,511,147,3180,1
2023-03-06 18:15:35.642,1,820195E2,No Relay,426,123,2770,1
2023-03-06 18:15:35.850,1,82019C41,No Relay,506,147,2970,1
2023-03-06 18:15:36.059,1,82019C19,No Relay,502,141,2570,1
2023-03-06 18:15:36.266,1,8201A0FF,No Relay,502,150,2930,1
2023-03-06 18:15:37.321,1,82019A14,No Relay,497,144,3160,1
2023-03-06 18:15:37.529,1,82019EBB,No Relay,434,147,3050,1
2023-03-06 18:15:38.072,1,82019DEE,No Relay,512,153,3180,1
2023-03-06 18:15:38.264,1,82019C62,No Relay,424,156,3150,1
2023-03-06 18:15:38.457,1,820195E2,No Relay,427,129,2770,1
2023-03-06 18:15:39.911,1,82019A29,No Relay,423,168,3010,1
2023-03-06 18:15:40.118,1,82019A14,No Relay,498,141,3160,1
2023-03-06 18:15:40.774,1,82019DEE,No Relay,513,147,3180,1
2023-03-06 18:15:40.981,1,820195E2,No Relay,428,123,2775,1
2023-03-06 18:15:41.173,1,82019C62,No Relay,425,156,3150,1
2023-03-06 18:15:41.366,1,82019C19,No Relay,504,144,2585,1
2023-03-06 18:15:41.573,1,8201A0FF,No Relay,504,150,2930,1
2023-03-06 18:15:42.532,1,82019EBB,No Relay,436,144,3050,1
2023-03-06 18:15:42.724,1,82019A29,No Relay,424,168,3010,1
2023-03-06 18:15:42.932,1,820198F4,No Relay,498,186,2960,1
2023-03-06 18:15:43.588,1,82019C41,No Relay,509,147,2980,1
2023-03-06 18:15:43.778,1,82019C19,No Relay,505,141,2575,1
2023-03-06 18:15:43.987,1,82019C62,No Relay,426,153,3150,1
2023-03-06 18:15:44.179,1,8201A0FF,No Relay,505,147,2930,1
2023-03-06 18:15:44.946,1,82019EBB,No Relay,437,144,3050,1
2023-03-06 18:15:45.250,1,82019A29,No Relay,425,168,3000,1
2023-03-06 18:15:45.442,1,82019A14,No Relay,500,144,3160,1
2023-03-06 18:15:45.649,1,820198F4,No Relay,499,186,2960,1
2023-03-06 18:15:45.937,1,82019DEE,No Relay,515,150,3180,1
2023-03-06 18:15:46.401,1,820195E2,No Relay,430,123,2775,1
2023-03-06 18:15:46.608,1,8201A0FF,No Relay,506,150,2930,1
2023-03-06 18:15:46.800,1,82019C62,No Relay,427,153,3150,1
2023-03-06 18:15:47.344,1,82019EBB,No Relay,438,144,3050,1
2023-03-06 18:15:47.871,1,82019A29,No Relay,426,168,3000,1
2023-03-06 18:15:48.079,1,820198F4,No Relay,500,189,2960,1
2023-03-06 18:15:48.271,1,82019A14,No Relay,501,144,3160,1
2023-03-06 18:15:48.926,1,8201A0FF,No Relay,507,150,2930,1
2023-03-06 18:15:49.118,1,82019C41,No Relay,511,150,2980,1
2023-03-06 18:15:49.310,1,82019C19,No Relay,507,138,2580,1
2023-03-06 18:15:49.518,1,82019C62,No Relay,428,156,3150,1
2023-03-06 18:15:49.837,1,82019EBB,No Relay,439,144,3050,1
2023-03-06 18:15:50.557,1,82019A14,No Relay,502,147,3160,1
2023-03-06 18:15:50.749,1,82019A29,No Relay,427,168,3000,1
2023-03-06 18:15:50.956,1,820198F4,No Relay,501,186,2960,1
2023-03-06 18:15:51.244,1,82019DEE,No Relay,517,150,3180,1
2023-03-06 18:15:51.437,1,8201A0FF,No Relay,508,147,2930,1
2023-03-06 18:15:51.644,1,820195E2,No Relay,432,126,2770,1
2023-03-06 18:15:51.836,1,82019C19,No Relay,508,141,2585,1
2023-03-06 18:15:52.043,1,82019C41,No Relay,512,147,2970,1
2023-03-06 18:15:52.235,1,82019C62,No Relay,429,153,3150,1
2023-03-06 18:15:53.370,1,82019A14,No Relay,503,144,3160,1
2023-03-06 18:15:53.625,1,820198F4,No Relay,502,186,2960,1
2023-03-06 18:15:54.203,1,82019C19,No Relay,509,144,2585,1
2023-03-06 18:15:54.409,1,82019C41,No Relay,513,150,2970,1
2023-03-06 18:15:55.192,1,82019EBB,No Relay,441,147,3050,1
2023-03-06 18:15:55.864,1,82019A29,No Relay,429,168,3010,1
2023-03-06 18:15:56.056,1,820198F4,No Relay,503,189,2970,1
2023-03-06 18:15:56.567,1,82019DEE,No Relay,519,147,3180,1
2023-03-06 18:15:56.855,1,82019C19,No Relay,510,141,2575,1
2023-03-06 18:15:57.047,1,8201A0FF,No Relay,510,150,2930,1
2023-03-06 18:15:57.255,1,820195E2,No Relay,434,123,2775,1
2023-03-06 18:15:57.447,1,82019C41,No Relay,514,147,2970,1
2023-03-06 18:15:57.831,1,82019EBB,No Relay,442,147,3050,1
2023-03-06 18:15:58.358,1,82019A29,No Relay,430,168,3000,1
2023-03-06 18:15:58.807,1,82019A14,No Relay,505,147,3170,1
2023-03-06 18:15:58.999,1,820198F4,No Relay,504,189,2960,1
2023-03-06 18:15:59.221,1,82019DEE,No Relay,520,147,3180,1
2023-03-06 18:15:59.668,1,82019C41,No Relay,515,147,2980,1
2023-03-06 18:15:59.860,1,82019C19,No Relay,511,141,2585,1
2023-03-06 18:16:00.053,1,82019C62,No Relay,432,153,3150,1
2023-03-06 18:16:00.260,1,820195E2,No Relay,435,123,2770,1
2023-03-06 18:16:00.707,1,82019EBB,No Relay,443,144,3050,1
2023-03-06 18:16:00.899,1,82019A29,No Relay,431,168,3000,1
2023-03-06 18:16:01.538,1,820198F4,No Relay,505,189,2970,1
2023-03-06 18:16:01.731,1,82019DEE,No Relay,521,150,3180,1
2023-03-06 18:16:02.689,1,82019C62,No Relay,433,156,3150,1
2023-03-06 18:16:03.440,1,82019EBB,No Relay,444,144,3050,1
2023-03-06 18:16:03.633,1,82019A29,No Relay,432,168,3010,1
2023-03-06 18:16:04.192,1,82019A14,No Relay,507,144,3160,1
2023-03-06 18:16:04.399,1,820198F4,No Relay,506,189,2970,1
2023-03-06 18:16:04.592,1,82019C19,No Relay,513,144,2575,1
2023-03-06 18:16:04.784,1,8201A0FF,No Relay,513,150,2930,1
2023-03-06 18:16:04.991,1,82019C41,No Relay,517,150,2970,1
2023-03-06 18:16:05.263,1,820195E2,No Relay,437,126,2780,1
2023-03-06 18:16:06.158,1,82019EBB,No Relay,445,144,3050,1
2023-03-06 18:16:06.366,1,82019A29,No Relay,433,168,3000,1
2023-03-06 18:16:06.862,1,82019A14,No Relay,508,144,3160,1
2023-03-06 18:16:07.054,1,820198F4,No Relay,507,186,2960,1
2023-03-06 18:16:07.261,1,82019DEE,No Relay,523,150,3180,1
2023-03-06 18:16:07.453,1,82019C19,No Relay,514,144,2580,1
2023-03-06 18:16:07.964,1,820195E2,No Relay,438,123,2775,1
2023-03-06 18:16:08.157,1,82019C62,No Relay,435,156,3150,1
2023-03-06 18:16:08.907,1,82019EBB,No Relay,446,144,3050,1
2023-03-06 18:16:09.339,1,82019A14,No Relay,509,144,3160,1
2023-03-06 18:16:09.626,1,820198F4,No Relay,508,186,2960,1
2023-03-06 18:16:09.866,1,82019DEE,No Relay,524,150,3180,1
2023-03-06 18:16:10.059,1,8201A0FF,No Relay,515,150,2930,1
2023-03-06 18:16:10.250,1,82019C41,No Relay,519,150,2970,1
2023-03-06 18:16:10.602,1,82019C62,No Relay,436,156,3150,1
2023-03-06 18:16:10.793,1,820195E2,No Relay,439,123,2775,1
2023-03-06 18:16:11.673,1,82019A29,No Relay,435,168,3000,1
2023-03-06 18:16:11.865,1,82019A14,No Relay,510,141,3160,1
2023-03-06 18:16:12.408,1,82019DEE,No Relay,525,147,3180,1
2023-03-06 18:16:12.616,1,82019C19,No Relay,516,141,2580,1
2023-03-06 18:16:13.047,1,82019C41,No Relay,520,150,2970,1
2023-03-06 18:16:13.255,1,82019C62,No Relay,437,156,3150,1
2023-03-06 18:16:13.447,1,820195E2,No Relay,440,123,2770,1
2023-03-06 18:16:14.182,1,82019A29,No Relay,436,168,3000,1
2023-03-06 18:16:14.375,1,82019A14,No Relay,511,141,3160,1
2023-03-06 18:16:14.742,1,820198F4,No Relay,510,186,2960,1
2023-03-06 18:16:14.934,1,82019C19,No Relay,517,141,2585,1
2023-03-06 18:16:15.128,1,82019DEE,No Relay,526,150,3180,1
2023-03-06 18:16:15.717,1,82019C62,No Relay,438,156,3150,1
2023-03-06 18:16:15.909,1,820195E2,No Relay,441,126,2780,1
2023-03-06 18:16:16.116,1,82019C41,No Relay,521,150,2970,1
2023-03-06 18:16:16.932,1,82019A14,No Relay,512,141,3160,1
2023-03-06 18:16:17.124,1,82019EBB,No Relay,449,144,3060,1
2023-03-06 18:16:17.332,1,82019C19,No Relay,518,141,2585,1
2023-03-06 18:16:17.539,1,820198F4,No Relay,511,189,2960,1
2023-03-06 18:16:17.731,1,8201A0FF,No Relay,518,153,2930,1
2023-03-06 18:16:17.939,1,82019DEE,No Relay,527,150,3180,1
2023-03-06 18:16:18.675,1,82019C41,No Relay,522,150,2970,1
2023-03-06 18:16:18.867,1,820195E2,No Relay,442,123,2775,1
2023-03-06 18:16:19.441,1,82019EBB,No Relay,450,147,3050,1
2023-03-06 18:16:19.729,1,82019A14,No Relay,513,141,3160,1
2023-03-06 18:16:19.921,1,820198F4,No Relay,512,186,2970,1
2023-03-06 18:16:20.129,1,82019C19,No Relay,519,141,2585,1
2023-03-06 18:16:21.024,1,82019C62,No Relay,440,153,3150,1
2023-03-06 18:16:21.376,1,820195E2,No Relay,443,126,2775,1
2023-03-06 18:16:22.159,1,82019EBB,No Relay,451,144,3050,1
2023-03-06 18:16:22.352,1,82019A29,No Relay,439,168,3010,1
2023-03-06 18:16:22.559,1,820198F4,No Relay,513,186,2960,1
2023-03-06 18:16:22.782,1,82019C19,No Relay,520,141,2580,1
2023-03-06 18:16:22.990,1,8201A0FF,No Relay,520,153,2930,1
2023-03-06 18:16:23.805,1,820195E2,No Relay,444,123,2775,1
2023-03-06 18:16:24.239,1,82019C41,No Relay,524,150,2980,1
2023-03-06 18:16:24.829,1,82019A14,No Relay,515,141,3170,1
2023-03-06 18:16:25.021,1,82019EBB,No Relay,452,147,3050,1
2023-03-06 18:16:25.228,1,82019A29,No Relay,440,168,3000,1
2023-03-06 18:16:25.420,1,82019C19,No Relay,521,144,2585,1
2023-03-06 18:16:25.612,1,8201A0FF,No Relay,521,150,2930,1
2023-03-06 18:16:26.283,1,820195E2,No Relay,445,120,2775,1
2023-03-06 18:16:26.477,1,82019C62,No Relay,442,153,3150,1
2023-03-06 18:16:26.986,1,82019C41,No Relay,525,147,2960,1
2023-03-06 18:16:27.578,1,82019A29,No Relay,441,168,3010,1
2023-03-06 18:16:27.802,1,820198F4,No Relay,515,189,2960,1
2023-03-06 18:16:28.858,1,82019C62,No Relay,443,156,3150,1
2023-03-06 18:16:29.960,1,82019EBB,No Relay,454,144,3060,1
2023-03-06 18:16:30.167,1,82019C19,No Relay,523,141,2580,1
2023-03-06 18:16:30.360,1,82019A14,No Relay,517,141,3170,1
2023-03-06 18:16:30.552,1,82019A29,No Relay,442,168,3000,1
2023-03-06 18:16:30.759,1,82019DEE,No Relay,532,150,3180,1
2023-03-06 18:16:30.951,1,8201A0FF,No Relay,523,153,2930,1
2023-03-06 18:16:31.382,1,82019C62,No Relay,444,153,3150,1
2023-03-06 18:16:32.326,1,82019C41,No Relay,527,150,2980,1
2023-03-06 18:16:32.533,1,82019EBB,No Relay,455,147,3050,1
2023-03-06 18:16:32.725,1,82019C19,No Relay,524,138,2580,1
2023-03-06 18:16:32.917,1,82019A29,No Relay,443,168,3000,1
2023-03-06 18:16:33.205,1,82019DEE,No Relay,533,150,3180,1
2023-03-06 18:16:33.413,1,820198F4,No Relay,517,189,2970,1
2023-03-06 18:16:33.606,1,8201A0FF,No Relay,524,153,2930,1
2023-03-06 18:16:33.924,1,82019C62,No Relay,445,153,3150,1
2023-03-06 18:16:34.148,1,820195E2,No Relay,448,123,2780,1
2023-03-06 18:16:34.994,1,82019EBB,No Relay,456,147,3050,1
2023-03-06 18:16:35.187,1,82019C41,No Relay,528,150,2970,1
2023-03-06 18:16:35.379,1,82019C19,No Relay,525,141,2580,1
2023-03-06 18:16:35.587,1,82019A14,No Relay,519,144,3170,1
2023-03-06 18:16:35.779,1,82019A29,No Relay,444,168,3010,1
2023-03-06 18:16:35.986,1,82019DEE,No Relay,534,150,3180,1
2023-03-06 18:16:36.179,1,820198F4,No Relay,518,186,2960,1
2023-03-06 18:16:36.372,1,8201A0FF,No Relay,525,147,2930,1
2023-03-06 18:16:36.578,1,820195E2,No Relay,449,123,2775,1
2023-03-06 18:16:36.801,1,82019C62,No Relay,446,156,3150,1
2023-03-06 18:16:37.441,1,82019EBB,No Relay,457,144,3050,1
2023-03-06 18:16:37.808,1,82019C41,No Relay,529,147,2970,1
2023-03-06 18:16:38.001,1,82019A29,No Relay,445,168,3010,1
2023-03-06 18:16:38.208,1,82019A14,No Relay,520,141,3160,1
2023-03-06 18:16:38.400,1,82019DEE,No Relay,535,147,3180,1
2023-03-06 18:16:38.767,1,8201A0FF,No Relay,526,150,2930,1
2023-03-06 18:16:39.471,1,820195E2,No Relay,450,126,2775,1
2023-03-06 18:16:39.663,1,82019C62,No Relay,447,153,3150,1
2023-03-06 18:16:40.062,1,82019EBB,No Relay,458,144,3050,1
2023-03-06 18:16:40.254,1,82019C19,No Relay,527,144,2580,1
2023-03-06 18:16:40.557,1,82019A29,No Relay,446,168,3000,1
2023-03-06 18:16:40.750,1,82019C41,No Relay,530,150,2970,1
2023-03-06 18:16:40.943,1,82019A14,No Relay,521,144,3160,1
2023-03-06 18:16:41.405,1,820198F4,No Relay,520,189,2970,1
2023-03-06 18:16:42.556,1,82019EBB,No Relay,459,144,3050,1
2023-03-06 18:16:42.780,1,82019C19,No Relay,528,144,2580,1
2023-03-06 18:16:43.004,1,82019A29,No Relay,447,168,3000,1
2023-03-06 18:16:43.277,1,82019C41,No Relay,531,147,2970,1
2023-03-06 18:16:43.483,1,82019DEE,No Relay,537,150,3180,1
2023-03-06 18:16:43.884,1,820198F4,No Relay,521,186,2970,1
2023-03-06 18:16:44.090,1,8201A0FF,No Relay,528,147,2930,1
2023-03-06 18:16:44.746,1,820195E2,No Relay,452,123,2775,1
2023-03-06 18:16:45.306,1,82019C62,No Relay,449,156,3150,1
2023-03-06 18:16:45.705,1,82019C41,No Relay,532,150,2970,1
2023-03-06 18:16:46.073,1,82019DEE,No Relay,538,150,3180,1
2023-03-06 18:16:46.393,1,82019A14,No Relay,523,144,3160,1
2023-03-06 18:16:46.600,1,8201A0FF,No Relay,529,150,2930,1
2023-03-06 18:16:47.209,1,820195E2,No Relay,453,126,2775,1
2023-03-06 18:16:47.799,1,82019C62,No Relay,450,153,3150,1
2023-03-06 18:16:48.007,1,82019A29,No Relay,449,168,3000,1
2023-03-06 18:16:48.279,1,82019C19,No Relay,530,141,2580,1
2023-03-06 18:16:48.487,1,82019DEE,No Relay,539,147,3180,1
2023-03-06 18:16:48.679,1,82019C41,No Relay,533,150,2970,1
2023-03-06 18:16:49.062,1,8201A0FF,No Relay,530,150,2930,1
2023-03-06 18:16:49.383,1,820198F4,No Relay,523,186,2970,1
2023-03-06 18:16:49.893,1,820195E2,No Relay,454,123,2775,1
2023-03-06 18:16:50.485,1,82019A29,No Relay,450,168,3000,1
2023-03-06 18:16:50.693,1,82019C62,No Relay,451,156,3150,1
2023-03-06 18:16:50.884,1,82019C19,No Relay,531,141,2585,1
2023-03-06 18:16:51.333,1,82019C41,No Relay,534,150,2970,1
2023-03-06 18:16:51.796,1,820198F4,No Relay,524,186,2970,1
2023-03-06 18:16:51.987,1,8201A0FF,No Relay,531,153,2930,1
2023-03-06 18:16:52.180,1,82019A14,No Relay,525,144,3170,1
2023-03-06 18:16:52.674,1,82019EBB,No Relay,463,144,3050,1
2023-03-06 18:16:53.122,1,82019A29,No Relay,451,168,3000,1
2023-03-06 18:16:53.458,1,82019C62,No Relay,452,156,3150,1
2023-03-06 18:16:53.826,1,82019DEE,No Relay,541,150,3180,1
2023-03-06 18:16:54.035,1,82019C41,No Relay,535,150,2960,1
2023-03-06 18:16:54.434,1,82019A14,No Relay,526,144,3160,1
2023-03-06 18:16:55.136,1,82019EBB,No Relay,464,147,3050,1
2023-03-06 18:16:55.344,1,820195E2,No Relay,456,123,2775,1
2023-03-06 18:16:55.952,1,82019C62,No Relay,453,156,3150,1
2023-03-06 18:16:56.319,1,82019C19,No Relay,533,141,2585,1
2023-03-06 18:16:56.512,1,82019DEE,No Relay,542,150,3180,1
2023-03-06 18:16:56.863,1,820198F4,No Relay,526,186,2970,1
2023-03-06 18:16:57.055,1,82019A14,No Relay,527,147,3160,1
2023-03-06 18:16:57.262,1,8201A0FF,No Relay,533,150,2930,1
2023-03-06 18:16:57.726,1,82019EBB,No Relay,465,147,3050,1
2023-03-06 18:16:57.934,1,820195E2,No Relay,457,123,2770,1
2023-03-06 18:16:58.127,1,82019A29,No Relay,453,168,3000,1
2023-03-06 18:16:58.557,1,82019C62,No Relay,454,156,3150,1
2023-03-06 18:16:58.749,1,82019C19,No Relay,534,144,2580,1
2023-03-06 18:16:59.212,1,82019DEE,No Relay,543,150,3180,1
2023-03-06 18:16:59.406,1,82019C41,No Relay,537,150,2970,1
2023-03-06 18:16:59.612,1,820198F4,No Relay,527,186,2970,1
2023-03-06 18:16:59.804,1,8201A0FF,No Relay,534,150,2930,1
2023-03-06 18:16:59.997,1,82019A14,No Relay,528,144,3160,1
2023-03-06 18:17:00.204,1,82019EBB,No Relay,466,147,3050,1
2023-03-06 18:17:00.396,1,820195E2,No Relay,458,123,2770,1
2023-03-06 18:17:00.924,1,82019A29,No Relay,454,168,3010,1
2023-03-06 18:17:01.131,1,82019C19,No Relay,535,141,2585,1
2023-03-06 18:17:01.452,1,82019C62,No Relay,455,156,3150,1
2023-03-06 18:17:01.643,1,82019DEE,No Relay,544,150,3180,1
2023-03-06 18:17:02.170,1,820198F4,No Relay,528,186,2960,1
2023-03-06 18:17:02.362,1,82019C41,No Relay,538,147,2970,1
2023-03-06 18:17:02.553,1,8201A0FF,No Relay,535,153,2930,1
2023-03-06 18:17:02.761,1,82019EBB,No Relay,467,147,3050,1
2023-03-06 18:17:02.954,1,82019A14,No Relay,529,141,3160,1
2023-03-06 18:17:03.161,1,820195E2,No Relay,459,123,2775,1
2023-03-06 18:17:03.560,1,82019A29,No Relay,455,168,3000,1
2023-03-06 18:17:03.976,1,82019C62,No Relay,456,156,3150,1
2023-03-06 18:17:04.183,1,82019DEE,No Relay,545,150,3180,1
2023-03-06 18:17:04.839,1,82019C41,No Relay,539,153,2970,1
2023-03-06 18:17:05.032,1,8201A0FF,No Relay,536,150,2930,1
2023-03-06 18:17:05.223,1,820198F4,No Relay,529,186,2960,1
2023-03-06 18:17:05.431,1,82019A14,No Relay,530,141,3160,1
2023-03-06 18:17:05.624,1,82019EBB,No Relay,468,147,3050,1
2023-03-06 18:17:05.830,1,820195E2,No Relay,460,123,2775,1
2023-03-06 18:17:06.118,1,82019A29,No Relay,456,168,3000,1
2023-03-06 18:17:06.453,1,82019C19,No Relay,537,144,2580,1
2023-03-06 18:17:06.646,1,82019C62,No Relay,457,153,3150,1
2023-03-06 18:17:06.901,1,82019DEE,No Relay,546,150,3180,1
2023-03-06 18:17:07.429,1,82019C41,No Relay,540,150,2970,1
2023-03-06 18:17:07.637,1,8201A0FF,No Relay,537,153,2930,1
2023-03-06 18:17:07.829,1,820198F4,No Relay,530,189,2960,1
2023-03-06 18:17:08.036,1,82019EBB,No Relay,469,144,3050,1
2023-03-06 18:17:09.044,1,82019C19,No Relay,538,144,2585,1
2023-03-06 18:17:09.251,1,82019C62,No Relay,458,153,3150,1
2023-03-06 18:17:09.443,1,82019DEE,No Relay,547,150,3180,1
2023-03-06 18:17:10.258,1,82019C41,No Relay,541,150,2970,1
2023-03-06 18:17:10.450,1,820198F4,No Relay,531,189,2970,1
2023-03-06 18:17:10.707,1,820195E2,No Relay,462,123,2775,1
2023-03-06 18:17:10.914,1,82019EBB,No Relay,470,147,3050,1
2023-03-06 18:17:11.105,1,82019A29,No Relay,458,168,3000,1
2023-03-06 18:17:11.425,1,82019C19,No Relay,539,141,2575,1
2023-03-06 18:17:11.793,1,82019DEE,No Relay,548,150,3180,1
2023-03-06 18:17:11.985,1,82019C62,No Relay,459,156,3150,1
2023-03-06 18:17:12.944,1,82019A14,No Relay,533,141,3160,1
2023-03-06 18:17:13.136,1,82019C41,No Relay,542,150,2970,1
2023-03-06 18:17:13.328,1,8201A0FF,No Relay,539,153,2930,1
2023-03-06 18:17:13.535,1,820198F4,No Relay,532,186,2970,1
2023-03-06 18:17:13.727,1,82019EBB,No Relay,471,144,3050,1
2023-03-06 18:17:13.920,1,820195E2,No Relay,463,123,2775,1
2023-03-06 18:17:14.127,1,82019A29,No Relay,459,168,3000,1
2023-03-06 18:17:14.318,1,82019C19,No Relay,540,138,2570,1
2023-03-06 18:17:14.526,1,82019DEE,No Relay,549,147,3180,1
2023-03-06 18:17:14.719,1,82019C62,No Relay,460,153,3150,1
2023-03-06 18:17:15.421,1,82019A14,No Relay,534,144,3160,1
2023-03-06 18:17:15.629,1,82019C41,No Relay,543,147,2970,1
2023-03-06 18:17:15.821,1,8201A0FF,No Relay,540,150,2930,1
2023-03-06 18:17:16.029,1,82019EBB,No Relay,472,147,3050,1
2023-03-06 18:17:16.221,1,820198F4,No Relay,533,186,2960,1
2023-03-06 18:17:16.414,1,82019A29,No Relay,460,168,3010,1
2023-03-06 18:17:16.876,1,82019DEE,No Relay,550,150,3180,1
2023-03-06 18:17:17.069,1,82019C19,No Relay,541,144,2585,1
2023-03-06 18:17:17.388,1,82019C62,No Relay,461,156,3150,1
2023-03-06 18:17:18.172,1,82019C41,No Relay,544,147,2970,1
2023-03-06 18:17:18.379,1,82019A14,No Relay,535,141,3160,1
2023-03-06 18:17:18.572,1,82019EBB,No Relay,473,144,3050,1
2023-03-06 18:17:18.765,1,8201A0FF,No Relay,541,150,2930,1
2023-03-06 18:17:18.970,1,820195E2,No Relay,465,123,2775,1
2023-03-06 18:17:19.163,1,820198F4,No Relay,534,189,2960,1
2023-03-06 18:17:19.369,1,82019A29,No Relay,461,168,3010,1
2023-03-06 18:17:19.562,1,82019DEE,No Relay,551,150,3180,1
2023-03-06 18:17:20.777,1,82019EBB,No Relay,474,147,3050,1
2023-03-06 18:17:20.970,1,82019A14,No Relay,536,144,3160,1
2023-03-06 18:17:21.336,1,820195E2,No Relay,466,132,2775,1
2023-03-06 18:17:21.689,1,82019A29,No Relay,462,168,3010,1
2023-03-06 18:17:22.215,1,82019DEE,No Relay,552,150,3180,1
2023-03-06 18:17:23.509,1,82019C41,No Relay,546,147,2980,1
2023-03-06 18:17:23.750,1,82019A14,No Relay,537,144,3160,1
2023-03-06 18:17:23.943,1,820195E2,No Relay,467,123,2775,1
2023-03-06 18:17:24.150,1,82019A29,No Relay,463,168,3000,1
2023-03-06 18:17:24.342,1,820198F4,No Relay,536,186,2970,1
2023-03-06 18:17:24.535,1,82019C19,No Relay,544,141,2580,1
2023-03-06 18:17:24.997,1,82019DEE,No Relay,553,150,3180,1
2023-03-06 18:17:26.006,1,82019EBB,No Relay,476,147,3050,1
2023-03-06 18:17:26.212,1,82019C41,No Relay,547,150,2960,1
2023-03-06 18:17:26.566,1,820195E2,No Relay,468,120,2775,1
2023-03-06 18:17:26.771,1,820198F4,No Relay,537,186,2970,1
2023-03-06 18:17:26.963,1,82019A29,No Relay,464,168,3000,1
2023-03-06 18:17:27.171,1,82019C19,No Relay,545,141,2575,1
2023-03-06 18:17:27.683,1,82019C62,No Relay,465,153,3150,1
2023-03-06 18:17:27.890,1,82019DEE,No Relay,554,150,3180,1
2023-03-06 18:17:28.689,1,82019C41,No Relay,548,150,2970,1
2023-03-06 18:17:28.881,1,82019EBB,No Relay,477,147,3050,1
2023-03-06 18:17:29.074,1,8201A0FF,No Relay,545,150,2930,1
2023-03-06 18:17:29.441,1,820195E2,No Relay,469,126,2775,1
2023-03-06 18:17:29.648,1,820198F4,No Relay,538,186,2960,1
2023-03-06 18:17:29.840,1,82019A29,No Relay,465,168,3000,1
2023-03-06 18:17:30.032,1,82019C19,No Relay,546,141,2580,1
2023-03-06 18:17:31.215,1,82019EBB,No Relay,478,147,3050,1
